Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","0111","Wheat","2001","2001","tonnes","38833","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","0111","Wheat","2002","2002","tonnes","55925","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","0111","Wheat","2003","2003","tonnes","43493","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","0111","Wheat","2004","2004","tonnes","14322","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","0111","Wheat","2005","2005","tonnes","20946","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","0111","Wheat","2006","2006","tonnes","11636","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","0111","Wheat","2007","2007","tonnes","41243","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","0111","Wheat","2008","2008","tonnes","30142","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","0111","Wheat","2009","2009","tonnes","24773","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","0111","Wheat","2010","2010","tonnes","8055","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","0111","Wheat","2011","2011","tonnes","27337","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","0111","Wheat","2012","2012","tonnes","60399","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","0111","Wheat","2013","2013","tonnes","52945","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","0111","Wheat","2014","2014","tonnes","20502.4","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","0111","Wheat","2015","2015","tonnes","51398.1","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","0111","Wheat","2016","2016","tonnes","17418.91","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","0111","Wheat","2017","2017","tonnes","36818.66","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","0111","Wheat","2018","2018","tonnes","24382.73","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","0111","Wheat","2019","2019","tonnes","20430.79","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","0111","Wheat","2020","2020","tonnes","21418.45","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","0111","Wheat","2021","2021","tonnes","18579.82","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1961","1961","1000 US$","3812","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1962","1962","1000 US$","3527","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1963","1963","1000 US$","4935","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1964","1964","1000 US$","4686","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1965","1965","1000 US$","3792","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1966","1966","1000 US$","3812","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1967","1967","1000 US$","4264","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1968","1968","1000 US$","3330","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1969","1969","1000 US$","3974","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1970","1970","1000 US$","4047","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1971","1971","1000 US$","3697","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1972","1972","1000 US$","4162","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1973","1973","1000 US$","11235","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1974","1974","1000 US$","10754","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1975","1975","1000 US$","10878","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1976","1976","1000 US$","5866","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1977","1977","1000 US$","7229","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1978","1978","1000 US$","7791","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1979","1979","1000 US$","8047","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1980","1980","1000 US$","7391","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1981","1981","1000 US$","8277","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1982","1982","1000 US$","11382","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1983","1983","1000 US$","5889","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1984","1984","1000 US$","8205","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1985","1985","1000 US$","6773","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1986","1986","1000 US$","7759","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1987","1987","1000 US$","4662","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1988","1988","1000 US$","7134","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1989","1989","1000 US$","8311","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1990","1990","1000 US$","6092","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1991","1991","1000 US$","3881","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1992","1992","1000 US$","8597","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1993","1993","1000 US$","6171","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1994","1994","1000 US$","6053","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1995","1995","1000 US$","9368","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1996","1996","1000 US$","11548","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1997","1997","1000 US$","9165","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1998","1998","1000 US$","6367","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","1999","1999","1000 US$","7649","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","2000","2000","1000 US$","8416","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","2001","2001","1000 US$","5940","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","2002","2002","1000 US$","8875","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","2003","2003","1000 US$","8708","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","2004","2004","1000 US$","3658","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","2005","2005","1000 US$","4103","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","2006","2006","1000 US$","3698","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","2007","2007","1000 US$","12919","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","2008","2008","1000 US$","13751","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","2009","2009","1000 US$","5798","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","2010","2010","1000 US$","1941","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","2011","2011","1000 US$","10203","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","2012","2012","1000 US$","20960","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","2013","2013","1000 US$","20069","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","2014","2014","1000 US$","6374","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","2015","2015","1000 US$","12793","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","2016","2016","1000 US$","4111","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","2017","2017","1000 US$","10070","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","2018","2018","1000 US$","6431","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","2019","2019","1000 US$","5094","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","2020","2020","1000 US$","5557","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5622","Import Value","0111","Wheat","2021","2021","1000 US$","6117","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","0111","Wheat","1998","1998","tonnes","5","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","0111","Wheat","1999","1999","tonnes","0","T","Unofficial figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","0111","Wheat","2000","2000","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","0111","Wheat","2001","2001","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","0111","Wheat","2002","2002","tonnes","18","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","0111","Wheat","2003","2003","tonnes","2150","T","Unofficial figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","0111","Wheat","2004","2004","tonnes","0","T","Unofficial figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","0111","Wheat","2005","2005","tonnes","0","E","Estimated value"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","0111","Wheat","2006","2006","tonnes","0","E","Estimated value"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","0111","Wheat","2007","2007","tonnes","0","E","Estimated value"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","0111","Wheat","2008","2008","tonnes","14676","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","0111","Wheat","2009","2009","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","0111","Wheat","2010","2010","tonnes","0","E","Estimated value"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","0111","Wheat","2011","2011","tonnes","0","E","Estimated value"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","0111","Wheat","2012","2012","tonnes","41662","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","0111","Wheat","2013","2013","tonnes","0","T","Unofficial figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","0111","Wheat","2014","2014","tonnes","2207","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","0111","Wheat","2016","2016","tonnes","15522.07","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","0111","Wheat","2017","2017","tonnes","8255.82","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5922","Export Value","0111","Wheat","1995","1995","1000 US$","16","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5922","Export Value","0111","Wheat","1996","1996","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5922","Export Value","0111","Wheat","1997","1997","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","470","Malta","5922","Export Value","0111","Wheat","1998","1998","1000 US$","7","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5922","Export Value","0111","Wheat","1999","1999","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","470","Malta","5922","Export Value","0111","Wheat","2000","2000","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5922","Export Value","0111","Wheat","2001","2001","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5922","Export Value","0111","Wheat","2002","2002","1000 US$","6","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5922","Export Value","0111","Wheat","2003","2003","1000 US$","221","T","Unofficial figure"
"TCL","Crops and livestock products","470","Malta","5922","Export Value","0111","Wheat","2004","2004","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","470","Malta","5922","Export Value","0111","Wheat","2005","2005","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","470","Malta","5922","Export Value","0111","Wheat","2006","2006","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","470","Malta","5922","Export Value","0111","Wheat","2007","2007","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","470","Malta","5922","Export Value","0111","Wheat","2008","2008","1000 US$","8555","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5922","Export Value","0111","Wheat","2009","2009","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5922","Export Value","0111","Wheat","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","470","Malta","5922","Export Value","0111","Wheat","2011","2011","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","470","Malta","5922","Export Value","0111","Wheat","2012","2012","1000 US$","14790","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5922","Export Value","0111","Wheat","2013","2013","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","470","Malta","5922","Export Value","0111","Wheat","2014","2014","1000 US$","561","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5922","Export Value","0111","Wheat","2016","2016","1000 US$","3863","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5922","Export Value","0111","Wheat","2017","2017","1000 US$","2462","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1961","1961","tonnes","268700","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1962","1962","tonnes","315700","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1963","1963","tonnes","214100","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1964","1964","tonnes","223200","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1965","1965","tonnes","291200","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1966","1966","tonnes","207798","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1967","1967","tonnes","200651","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1968","1968","tonnes","174339","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1969","1969","tonnes","196374","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1970","1970","tonnes","169282","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1971","1971","tonnes","171772","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1972","1972","tonnes","172190","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1973","1973","tonnes","218946","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1974","1974","tonnes","334596","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1975","1975","tonnes","390964","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1976","1976","tonnes","319942","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1977","1977","tonnes","302604","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1978","1978","tonnes","480769","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1979","1979","tonnes","313775","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1980","1980","tonnes","351420","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1981","1981","tonnes","541238","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1982","1982","tonnes","619804","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1983","1983","tonnes","617727","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1984","1984","tonnes","538470","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1985","1985","tonnes","612156","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1986","1986","tonnes","593084","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1987","1987","tonnes","743655","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1988","1988","tonnes","1248248","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1989","1989","tonnes","1410880","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1990","1990","tonnes","1231816","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1991","1991","tonnes","827376","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1992","1992","tonnes","863475","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1993","1993","tonnes","712363","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1994","1994","tonnes","1001778","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1995","1995","tonnes","932850","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1996","1996","tonnes","1205630","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1997","1997","tonnes","936113","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1998","1998","tonnes","582112","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","1999","1999","tonnes","924101","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","2000","2000","tonnes","550214","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","2001","2001","tonnes","712442","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","2002","2002","tonnes","846620","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","2003","2003","tonnes","1155294","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","2004","2004","tonnes","1112472","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","2005","2005","tonnes","947969","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","2006","2006","tonnes","1471841","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","2007","2007","tonnes","1431324","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","2008","2008","tonnes","1331106","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","2009","2009","tonnes","1558310","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","2010","2010","tonnes","2014214","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","2011","2011","tonnes","1658122","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","2012","2012","tonnes","1546509","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","2013","2013","tonnes","1743174","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","2014","2014","tonnes","1684701.3","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","2015","2015","tonnes","1383926.09","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","2016","2016","tonnes","1858607.03","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","2017","2017","tonnes","2072232.78","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","2018","2018","tonnes","2202270.29","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","2019","2019","tonnes","2156517.62","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","2020","2020","tonnes","2629502.24","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5610","Import Quantity","0115","Barley","2021","2021","tonnes","2681175.38","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1961","1961","1000 US$","13520","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1962","1962","1000 US$","20160","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1963","1963","1000 US$","12310","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1964","1964","1000 US$","14170","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1965","1965","1000 US$","21110","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1966","1966","1000 US$","16793","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1967","1967","1000 US$","16744","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1968","1968","1000 US$","15434","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1969","1969","1000 US$","17501","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1970","1970","1000 US$","16191","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1971","1971","1000 US$","15920","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1972","1972","1000 US$","17343","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1973","1973","1000 US$","28422","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1974","1974","1000 US$","46264","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1975","1975","1000 US$","62739","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1976","1976","1000 US$","52006","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1977","1977","1000 US$","54361","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1978","1978","1000 US$","99463","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1979","1979","1000 US$","72671","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1980","1980","1000 US$","84434","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1981","1981","1000 US$","110269","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1982","1982","1000 US$","121318","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1983","1983","1000 US$","114495","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1984","1984","1000 US$","90803","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1985","1985","1000 US$","94490","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1986","1986","1000 US$","118227","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1987","1987","1000 US$","159738","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1988","1988","1000 US$","279679","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1989","1989","1000 US$","228043","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1990","1990","1000 US$","241369","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1991","1991","1000 US$","186395","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1992","1992","1000 US$","201202","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1993","1993","1000 US$","140103","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1994","1994","1000 US$","186002","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1995","1995","1000 US$","184108","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1996","1996","1000 US$","232672","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1997","1997","1000 US$","146869","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1998","1998","1000 US$","82464","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","1999","1999","1000 US$","126661","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","2000","2000","1000 US$","68198","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","2001","2001","1000 US$","81502","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","2002","2002","1000 US$","99247","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","2003","2003","1000 US$","119927","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","2004","2004","1000 US$","175890","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","2005","2005","1000 US$","137335","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","2006","2006","1000 US$","222290","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","2007","2007","1000 US$","308895","A","Official figure"
